"CARTMAN","STAN","KENNY","CHEF","MR..GARRISON","WENDY","NARRATOR","ANNOUNCER","JIMBO","MAYOR","JESUS","TERRANCE","REPORTER","COUNSELOR.MACKEY","SHARON","RANDY","JIMMY","BUTTERS","CHRIS","MS..CHOKSONDIK","MEPHESTO","MS..CARTMAN","KYLE","ALL.OTHERS","word"
4,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5,8,"find it"
1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,2,"find my"
7,10,0,1,2,0,0,5,1,0,1,0,0,1,0,2,0,3,2,0,1,2,6,13,"find out"
1,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"find that"
5,6,0,1,0,0,0,1,0,2,0,0,0,0,1,2,0,0,0,1,0,0,3,12,"find the"
2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,"find you"
3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,"fine but"
7,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,"fine fine"
7,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,3,"fine i"
1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"fine then"
5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"fine well"
1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,"fire and"
4,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,6,"first i"
1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,"first place"
3,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"first thing"
0,1,0,0,1,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,"first time"
1,2,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,4,"first we"
3,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,"first you"
0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,4,"five minutes"
2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,5,"five years"
0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,"flight to"
1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,"focus on"
2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,8,"follow me"
5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,"food and"
46,12,0,4,7,3,1,2,6,0,1,0,3,2,1,5,3,5,6,1,0,0,16,103,"for a"
2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,"for about"
12,3,0,1,2,0,0,1,1,0,1,0,0,0,0,2,0,2,1,0,0,0,3,32,"for all"
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6,"for an"
4,4,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,9,"for being"
1,0,0,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,"for christs"
8,1,0,0,1,2,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,21,"for coming"
3,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,1,1,0,0,0,4,6,"for dinner"
1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"for every"
2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,"for everyone"
0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,4,"for everything"
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,1,"for five"
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,3,"for gods"
2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,"for her"
3,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,6,7,"for him"
1,3,0,0,2,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,1,7,"for his"
1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,1,"for hours"
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,4,"for i"
15,3,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,7,13,"for it"
1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,"for lunch"
21,10,2,1,4,0,0,0,0,0,1,0,1,0,2,2,1,10,0,0,1,0,1,42,"for me"
1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,"for money"
0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,4,"for mr"
11,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,5,12,"for my"
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,"for not"
2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,"for now"
6,3,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,2,13,"for one"
11,8,0,1,0,1,0,1,2,0,1,2,0,0,1,3,3,0,0,0,0,0,3,25,"for our"
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,10,"for over"
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,1,"for school"
0,1,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"for six"
4,1,1,1,0,0,0,0,2,0,2,1,0,1,0,2,1,0,0,0,0,1,2,14,"for some"
8,5,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,10,"for sure"
3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,2,"for ten"
13,7,0,2,2,0,0,0,2,0,0,0,0,1,0,0,1,2,1,0,0,0,4,15,"for that"
42,16,1,3,18,3,1,11,2,1,1,1,4,5,2,0,3,9,0,5,3,1,28,145,"for the"
2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,9,"for their"
0,2,0,2,0,0,0,0,1,0,0,0,2,0,0,1,0,3,0,2,0,1,4,7,"for them"
7,0,1,0,0,0,0,0,2,0,0,0,0,0,2,3,0,0,1,1,1,0,2,14,"for this"
1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2,"for those"
6,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,6,"for three"
3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,3,3,"for two"
11,8,1,1,1,1,0,1,8,0,2,0,0,1,1,5,2,2,2,0,0,0,5,37,"for us"
1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,"for well"
2,5,0,2,0,0,0,0,1,0,1,0,0,0,0,3,0,0,0,0,1,0,1,7,"for what"
0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,2,4,"for years"
31,11,0,10,4,1,0,1,5,0,4,1,0,5,3,3,0,5,4,2,0,1,12,96,"for you"
10,9,0,3,4,0,0,1,2,0,1,0,0,0,1,1,0,4,0,0,0,0,3,21,"for your"
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,"forget you"
2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,"forgot to"
1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,7,"form of"
4,4,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,2,14,"found a"
2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,3,3,"found out"
3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,14,"found the"
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,1,"found this"
6,1,0,0,4,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,1,3,"founding fathers"
4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,5,"four days"
1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,"four hundred"
1,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3,"four of"
3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,3,4,"fourth grade"
3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,2,"friend in"
1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,"friend is"
6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,2,3,"friend kenny"
1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,7,"friends and"
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,1,5,"friends are"
3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4,"friends i"
0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,"friends to"
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,"friends you"
5,3,0,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,17,"from a"
1,1,0,1,2,0,1,1,0,0,0,0,2,0,1,1,0,1,0,0,0,0,0,10,"from all"
1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,"from being"
8,2,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,"from here"
2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2,"from him"
0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,"from it"
4,2,0,0,1,2,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,3,8,"from me"
9,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,5,11,"from now"
0,1,0,0,0,0,0,0,0,1,0,0,3,1,1,0,0,0,0,0,0,0,0,7,"from south"
21,22,0,4,7,0,1,4,1,0,0,2,4,0,2,8,5,4,3,0,2,0,10,114,"from the"
1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,"from their"
3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,8,"from this"
2,6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,"from us"
6,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,10,"from you"
4,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,9,"from your"
4,5,0,1,2,0,0,0,0,0,0,0,6,0,0,2,2,4,0,0,0,0,1,14,"front of"
3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,"fuck is"
8,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,11,"full of"
3,1,0,5,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0,1,0,0,9,14,"fun of"
1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,"funny well"
0,10,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,6,1,0,0,0,0,1,"future self"
3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,2,4,"game is"
2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,1,0,"games and"
0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,"garrison is"
0,2,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,"garrison what"
3,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,"gave it"
5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,"gave me"
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,4,"gave you"
30,9,2,1,6,2,0,0,2,1,0,0,0,2,1,3,1,3,0,3,0,0,14,44,"get a"
2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,5,"get all"
1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2,"get along"
2,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"get an"
4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,3,"get any"
1,2,0,1,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,4,12,"get away"
17,13,1,0,3,0,0,0,2,1,1,0,0,0,2,1,0,3,1,4,0,0,6,14,"get back"
3,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,12,"get down"
0,3,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,"get em"
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,3,"get here"
6,2,0,2,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,6,25,"get him"
2,4,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,4,"get home"
13,15,0,5,2,0,1,0,1,0,2,1,0,0,1,5,0,1,0,0,0,0,10,28,"get in"
1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,1,0,0,0,1,6,"get into"
23,13,2,6,2,1,0,0,0,0,1,0,0,1,2,3,0,3,2,1,0,4,13,31,"get it"
16,3,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,16,"get me"
7,3,0,0,1,0,0,0,2,1,0,0,0,0,1,0,0,2,0,0,0,0,5,8,"get my"
6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,1,7,"get off"
2,4,0,0,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,1,7,"get on"
2,10,0,0,0,0,0,0,3,0,0,0,0,0,2,1,0,0,0,0,0,0,5,8,"get our"
20,17,0,4,2,0,0,0,2,1,0,0,0,0,0,5,0,2,1,0,1,1,9,54,"get out"
1,2,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,"get outta"
3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,4,"get over"
3,1,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,"get ready"
3,0,0,0,2,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,4,6,"get rid"
7,4,1,4,3,0,1,0,1,1,0,0,0,1,3,3,0,2,1,0,1,0,2,16,"get some"
0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,10,"get started"
10,3,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,1,0,0,0,0,2,12,"get that"
30,17,1,4,1,1,0,0,2,0,2,0,0,0,1,1,1,6,1,0,0,0,12,31,"get the"
4,1,0,1,1,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,1,3,6,"get them"
8,5,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,10,"get this"
2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,7,"get those"
2,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,0,0,0,0,0,0,1,4,"get through"
20,15,1,8,2,1,2,1,3,0,0,2,0,2,2,2,1,6,3,1,0,1,20,44,"get to"
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,2,"get together"
0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,5,0,0,1,0,0,0,9,9,"get up"
5,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,6,"get us"
9,5,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,4,26,"get you"
13,6,0,1,2,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,7,21,"get your"
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,3,"gets to"
4,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,"getting a"
2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,1,"getting in"
2,3,2,0,2,0,0,0,0,0,0,0,0,3,1,0,1,2,0,0,0,0,14,4,"giant douche"
1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,"girls are"
2,2,0,2,2,0,0,1,0,0,0,0,0,2,0,1,0,1,0,0,0,0,3,7,"give a"
1,2,0,2,2,1,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,8,"give him"
10,1,0,3,2,0,0,1,0,0,1,0,0,0,0,2,2,1,0,0,0,0,5,20,"give it"
34,6,1,1,4,0,0,0,3,0,0,0,0,0,1,1,1,1,0,0,0,0,14,48,"give me"
4,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,11,"give them"
1,7,0,0,0,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,3,3,"give up"
11,12,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,14,"give us"
8,2,0,2,4,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,6,44,"give you"
0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,"give your"
2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,"gives me"
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,2,"glad to"
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,1,0,0,8,"glad you"
1,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,"go again"
14,5,0,0,5,1,0,0,0,0,0,0,0,1,2,1,0,3,0,2,0,1,6,18,"go ahead"
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,5,"go all"
3,1,2,0,0,0,0,1,0,0,0,1,0,0,1,1,0,2,1,0,0,0,2,6,"go and"
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,6,"go around"
6,5,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,5,12,"go away"
9,9,0,0,2,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,6,21,"go back"
2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,4,"go down"
4,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,3,"go find"
10,9,0,1,0,1,0,0,0,2,0,0,0,0,0,2,0,2,0,0,1,0,5,14,"go get"
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,7,"go go"
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,"go have"
14,6,0,1,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,10,16,"go home"
3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,7,"go i"
3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,"go im"
3,2,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,5,"go in"
2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,2,3,"go look"
1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,"go make"
3,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,3,0,0,0,1,3,9,"go now"
0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,3,6,"go oh"
1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"go okay"
23,11,0,1,11,0,0,0,0,1,1,0,0,0,0,4,1,5,0,0,0,0,5,30,"go on"
8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,14,"go out"
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,2,"go outside"
4,4,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,"go over"
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,"go play"
4,7,0,3,1,1,0,0,0,0,0,0,0,1,1,0,1,2,0,0,0,0,5,5,"go see"
2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,"go stan"
2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,"go the"
6,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,9,"go through"
37,44,1,11,10,2,0,1,3,0,3,1,0,3,7,4,0,9,1,2,0,3,35,61,"go to"
2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,"go up"
1,4,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,"go well"
1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,"go what"
4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,6,8,"go with"
4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,3,4,"go you"
1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,6,"god and"
2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,"god damn"
19,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,"god damnit"
2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,"god he"
2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,"god hes"
17,1,1,1,1,0,0,0,1,0,1,0,0,0,1,3,0,3,0,0,0,0,4,13,"god i"
5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,5,"god im"
1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"god in"
4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,3,3,"god it"
6,3,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,16,"god its"
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,"god look"
1,2,0,1,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,6,"god no"
7,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,0,0,0,0,4,18,"god oh"
0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,1,"god please"
5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,"god that"
2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,"god thats"
2,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,4,"god the"
1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,4,"god they"
2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,"god theyre"
7,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,4,7,"god this"
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,4,"god well"
5,1,1,0,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,4,15,"god what"
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,3,"god yeah"
13,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,9,"god you"
0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,3,"god youre"
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,3,"gods sake"
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,"goes on"
9,2,3,3,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,12,"goin on"
7,5,0,4,6,0,0,0,0,0,0,0,0,0,0,1,2,3,0,1,0,0,1,15,"goin to"
1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,"goin tuh"
4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,3,8,"going back"
5,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,"going in"
9,14,3,1,6,0,0,0,2,1,0,2,1,1,3,2,0,0,0,1,1,2,9,32,"going on"
52,29,1,8,22,5,1,5,3,3,3,4,2,2,13,9,4,6,4,9,1,9,39,174,"going to"
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,"gone far"
49,39,1,5,7,1,0,1,4,1,0,0,0,3,3,4,3,13,0,1,0,1,26,37,"gonna be"
3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,4,"gonna come"
3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,"gonna die"
9,13,3,2,2,1,0,1,0,0,0,0,0,1,2,1,1,6,0,0,0,0,13,32,"gonna do"
3,4,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,"gonna find"
21,12,1,2,0,0,0,0,3,0,0,0,0,1,1,2,0,8,2,1,0,0,19,34,"gonna get"
5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,5,"gonna give"
12,13,0,0,0,1,0,1,0,0,0,0,0,1,1,9,0,3,2,0,0,0,7,14,"gonna go"
2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,"gonna happen"
24,20,1,4,4,0,0,0,2,0,0,0,0,2,0,8,2,3,0,1,0,1,6,40,"gonna have"
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,3,"gonna help"
