"CARTMAN","STAN","KENNY","CHEF","MR..GARRISON","WENDY","NARRATOR","ANNOUNCER","JIMBO","MAYOR","JESUS","TERRANCE","REPORTER","COUNSELOR.MACKEY","SHARON","RANDY","JIMMY","BUTTERS","CHRIS","MS..CHOKSONDIK","MEPHESTO","MS..CARTMAN","KYLE","ALL.OTHERS","word"
0,1,0,0,1,0,1,0,0,0,3,4,0,0,1,0,0,0,0,1,0,1,0,26,"bob"
3,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,8,"bodies"
21,10,0,4,1,0,0,1,0,0,0,0,1,1,3,2,1,1,0,0,3,0,6,40,"body"
6,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,2,0,0,0,0,1,13,"bomb"
2,5,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,1,5,"boobs"
7,9,0,0,5,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,6,49,"book"
3,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,9,"books"
2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,"booth"
2,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,"boring"
3,3,0,0,1,0,3,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,15,"born"
1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,"boss"
2,1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"bottle"
3,2,0,2,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5,"bottom"
6,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,12,"bought"
5,5,0,0,4,0,0,0,5,0,0,0,0,0,1,1,0,2,0,0,0,0,2,19,"box"
1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,"boxes"
40,36,1,13,8,0,10,5,8,3,2,0,0,1,13,12,6,38,1,1,1,2,24,178,"boy"
6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,2,"boyett"
7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,3,0,1,0,0,0,9,"boyfriend"
8,5,0,7,13,0,2,1,16,3,2,2,4,24,25,49,0,0,8,7,10,6,4,335,"boys"
